"origin","destination","dms_mode","trade_type","Grouped_sctg2","Tons_2022","Value_2022"
"4","4120",4,"Import","Machinery, Electric, and Precision Instruments",2.53140399029983,4427.7127
"4","4120",4,"Import","Mixed Freight",0.574669532627866,1950.647759
"4","4120",4,"Import","Nonmetallic Mineral and Base Metal Products",34.2404145723104,922.145126
"4","4120",4,"Import","Raw and Finished Wood Products",0.708046406525573,23.394734
"4","4120",4,"Import","Textiles and Leather",0.0216383377425044,45.534681
"4","4120",4,"Import","Vehicles and Transportation Equipment",0.68042151675485,279.977993
"4","4124",4,"Import","Agriculture and Fish",0.00166556437389771,0
"4","4124",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0438343253968254,0
"4","4124",4,"Import","Energy Products",7.02479177689594,0
"4","4124",4,"Import","Food, Alcohol and Tobacco",0.310547729276896,0
"4","4124",4,"Import","Machinery, Electric, and Precision Instruments",0.0283014770723104,0.88005
"4","4124",4,"Import","Mixed Freight",0.0680793650793651,0
"4","4124",4,"Import","Nonmetallic Mineral and Base Metal Products",1.07024944885362,0
"4","4124",4,"Import","Raw and Finished Wood Products",0.00381216931216931,0
"4","4124",4,"Import","Textiles and Leather",0.00164605379188712,0
"4","4124",4,"Import","Vehicles and Transportation Equipment",0.0195394620811287,0
"4","4126",4,"Import","Mixed Freight",0.00231283068783069,0
"4","4128",4,"Import","Agriculture and Fish",0,0.077603
"4","4128",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.033503
"4","4128",4,"Import","Machinery, Electric, and Precision Instruments",0,14.050894
"4","4128",4,"Import","Mixed Freight",0,2.838237
"4","4128",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.035416
"4","4128",4,"Import","Textiles and Leather",0,0.014113
"4","4128",4,"Import","Vehicles and Transportation Equipment",0,0.054382
"4","4129",4,"Import","Machinery, Electric, and Precision Instruments",0,0.016091
"4","4131",4,"Import","Machinery, Electric, and Precision Instruments",0,0.005233
"4","4131",4,"Import","Mixed Freight",0,0.03
"4","4134",4,"Import","Aggregates",0.0881154100529101,0
"4","4134",4,"Import","Agriculture and Fish",5.82478064373897,0
"4","4134",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.990742614638448,0
"4","4134",4,"Import","Food, Alcohol and Tobacco",2.23255875220459,0
"4","4134",4,"Import","Machinery, Electric, and Precision Instruments",0.0382699514991182,0
"4","4134",4,"Import","Mixed Freight",2.87379431216931,0
"4","4134",4,"Import","Nonmetallic Mineral and Base Metal Products",1.91292427248677,0
"4","4134",4,"Import","Raw and Finished Wood Products",0.0650896164021164,0
"4","4134",4,"Import","Textiles and Leather",3.10214660493827,0
"4","4134",4,"Import","Vehicles and Transportation Equipment",0.175600749559083,0
"4","4136",4,"Import","Energy Products",224.320526675485,0
"4","4136",4,"Import","Machinery, Electric, and Precision Instruments",0.000517967372134039,0
"4","4136",4,"Import","Mixed Freight",0.000142305996472663,0
"4","4138",4,"Import","Aggregates",29.6458701499118,0
"4","4138",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00179199735449735,0
"4","4140",4,"Import","Aggregates",51.7051366843033,0
"4","4140",4,"Import","Energy Products",625.98824537037,0
"4","4140",4,"Import","Mixed Freight",2.20458553791887e-07,0
"4","4142",4,"Import","Aggregates",85.3221184964727,0
"4","4142",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.20458553791887e-07,0
"4","4142",4,"Import","Energy Products",14.0529002425044,0
"4","4142",4,"Import","Machinery, Electric, and Precision Instruments",0.0221214726631393,0
"4","4142",4,"Import","Mixed Freight",0.0364799382716049,0
"4","4142",4,"Import","Nonmetallic Mineral and Base Metal Products",9.53483245149912e-05,0
"4","4142",4,"Import","Textiles and Leather",2.97619047619047e-05,0
"4","4146",4,"Import","Aggregates",9.65895789241622,0
"4","4146",4,"Import","Agriculture and Fish",0.233529872134038,0
"4","4146",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.05793231922399,0
"4","4146",4,"Import","Energy Products",20.9948436948854,0
"4","4146",4,"Import","Food, Alcohol and Tobacco",2.0560992063492,0
"4","4146",4,"Import","Machinery, Electric, and Precision Instruments",0.0586829805996473,6.343959
"4","4146",4,"Import","Mixed Freight",0.217072971781305,27.726713
"4","4146",4,"Import","Nonmetallic Mineral and Base Metal Products",1.62831635802469,0
"4","4146",4,"Import","Raw and Finished Wood Products",2.87457220017636,0
"4","4146",4,"Import","Textiles and Leather",0.0189553571428571,0
"4","4146",4,"Import","Vehicles and Transportation Equipment",4.60525011022928,0
"4","4150",4,"Import","Aggregates",98.0475023148148,0
"4","4150",4,"Import","Agriculture and Fish",5.83006635802469,0
"4","4150",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",7.45933068783069,0
"4","4150",4,"Import","Energy Products",0.661560295414462,0
"4","4150",4,"Import","Food, Alcohol and Tobacco",24.2940661375662,0
"4","4150",4,"Import","Machinery, Electric, and Precision Instruments",4.91870756172839,0
"4","4150",4,"Import","Mixed Freight",0.0128968253968254,0
"4","4150",4,"Import","Nonmetallic Mineral and Base Metal Products",7.84278472222222,0
"4","4150",4,"Import","Raw and Finished Wood Products",0.229905974426808,0
"4","4150",4,"Import","Textiles and Leather",0.108010030864198,0
"4","4150",4,"Import","Vehicles and Transportation Equipment",0.0085978835978836,0
"4","4155",4,"Import","Machinery, Electric, and Precision Instruments",0,0.009754
"4","4155",4,"Import","Vehicles and Transportation Equipment",0.00330687830687831,0
"4","4162",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.031222
"4","4162",4,"Import","Mixed Freight",0,3.540513
"4","4162",4,"Import","Vehicles and Transportation Equipment",0,0.015143
"4","4167",4,"Import","Aggregates",105.667617173721,0
"4","4167",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",1.19816622574955,1.54
"4","4167",4,"Import","Energy Products",10.578712191358,0
"4","4167",4,"Import","Food, Alcohol and Tobacco",46.9633115079366,0
"4","4167",4,"Import","Machinery, Electric, and Precision Instruments",0.0551742724867725,11.09799
"4","4167",4,"Import","Mixed Freight",0.0113175705467372,0
"4","4167",4,"Import","Nonmetallic Mineral and Base Metal Products",0.212569885361552,0
"4","4167",4,"Import","Raw and Finished Wood Products",0.242985559964727,0
"4","4167",4,"Import","Textiles and Leather",0.00283520723104056,0.001434
"4","4167",4,"Import","Vehicles and Transportation Equipment",0.0441732804232804,0.186112
"4","4168",4,"Import","Machinery, Electric, and Precision Instruments",0,0.087534
"4","4168",4,"Import","Textiles and Leather",0,0.001303
"4","4173",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.009281
"4","4173",4,"Import","Machinery, Electric, and Precision Instruments",0,0.119876
"4","4173",4,"Import","Vehicles and Transportation Equipment",0,16.35
"4","4176",4,"Import","Machinery, Electric, and Precision Instruments",0,0.056554
"4","4180",4,"Import","Aggregates",195.24503053351,0
"4","4180",4,"Import","Agriculture and Fish",0.176990630511464,0
"4","4180",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.74244080687831,5.566125
"4","4180",4,"Import","Food, Alcohol and Tobacco",3.04109138007054,0
"4","4180",4,"Import","Machinery, Electric, and Precision Instruments",0.15424184303351,7.337453
"4","4180",4,"Import","Mixed Freight",0.978480268959436,22.140316
"4","4180",4,"Import","Nonmetallic Mineral and Base Metal Products",1.60390597442681,0
"4","4180",4,"Import","Raw and Finished Wood Products",0.026188602292769,0
"4","4180",4,"Import","Textiles and Leather",0.00668694885361552,0
"4","4180",4,"Import","Vehicles and Transportation Equipment",4.21528527336861,482.282578
"4","4182",4,"Import","Energy Products",165.395424603175,0
"4","4186",4,"Import","Aggregates",6.77601410934744,0
"4","4186",4,"Import","Agriculture and Fish",0.324198192239859,0
"4","4186",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",3.07539682539683e-05,0
"4","4186",4,"Import","Energy Products",3.13030070546737,0
"4","4186",4,"Import","Food, Alcohol and Tobacco",5.80511078042328,0
"4","4186",4,"Import","Machinery, Electric, and Precision Instruments",0.00233520723104056,0
"4","4186",4,"Import","Mixed Freight",0.00751962081128747,0
"4","4186",4,"Import","Nonmetallic Mineral and Base Metal Products",0.000606812169312169,0
"4","4186",4,"Import","Raw and Finished Wood Products",2.63447971781305e-05,0
"4","4186",4,"Import","Textiles and Leather",2.20458553791887e-05,0
"4","4186",4,"Import","Vehicles and Transportation Equipment",0.0062526455026455,0
"4","4188",4,"Import","Aggregates",37.969628196649,0
"4","4188",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.66152700617284,0
"4","4188",4,"Import","Energy Products",16.612564484127,0
"4","4188",4,"Import","Machinery, Electric, and Precision Instruments",0.0178435846560847,0
"4","4188",4,"Import","Mixed Freight",0.000833774250440917,0
"4","4188",4,"Import","Nonmetallic Mineral and Base Metal Products",0.000591490299823633,0
"4","4188",4,"Import","Textiles and Leather",0.00114351851851852,0
"4","4188",4,"Import","Vehicles and Transportation Equipment",6.39329805996473e-06,0
"4","4189",4,"Import","Mixed Freight",0,2.907193
"4","4189",4,"Import","Textiles and Leather",0,0.037579
"4","4193",4,"Import","Machinery, Electric, and Precision Instruments",0,0.034096
"4","4193",4,"Import","Mixed Freight",0,0.040917
"4","4193",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.002089
"4","99019",99,"Import","Aggregates",0,7.15701
"4","99019",99,"Import","Agriculture and Fish",0,51.985837
"4","99019",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,992.959635
"4","99019",99,"Import","Energy Products",0,493.156109
"4","99019",99,"Import","Food, Alcohol and Tobacco",0,176.04686
"4","99019",99,"Import","Machinery, Electric, and Precision Instruments",0,4799.57503
"4","99019",99,"Import","Mixed Freight",0,883.675673
"4","99019",99,"Import","Nonmetallic Mineral and Base Metal Products",0,1052.41749
"4","99019",99,"Import","Raw and Finished Wood Products",0,181.319623
"4","99019",99,"Import","Textiles and Leather",0,106.383672
"4","99019",99,"Import","Vehicles and Transportation Equipment",0,1259.266465
"4","99038",99,"Import","Aggregates",0,2.36546
"4","99038",99,"Import","Agriculture and Fish",0,35.425435
"4","99038",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,165.977865
"4","99038",99,"Import","Food, Alcohol and Tobacco",0,0.152868
"4","99038",99,"Import","Machinery, Electric, and Precision Instruments",0,1399.519353
"4","99038",99,"Import","Mixed Freight",0,779.677294
"4","99038",99,"Import","Nonmetallic Mineral and Base Metal Products",0,130.810682
"4","99038",99,"Import","Raw and Finished Wood Products",0,1.794669
"4","99038",99,"Import","Textiles and Leather",0,147.346482
"4","99038",99,"Import","Vehicles and Transportation Equipment",0,511.203844
"4","99043",99,"Import","Aggregates",0,58.551494
"4","99043",99,"Import","Agriculture and Fish",0,12.077456
"4","99043",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,602.271648
"4","99043",99,"Import","Energy Products",0,21.235383
"4","99043",99,"Import","Food, Alcohol and Tobacco",0,4189.339577
"4","99043",99,"Import","Machinery, Electric, and Precision Instruments",0,1992.82792
"4","99043",99,"Import","Mixed Freight",0,796.534029
"4","99043",99,"Import","Nonmetallic Mineral and Base Metal Products",0,1844.392234
"4","99043",99,"Import","Raw and Finished Wood Products",0,20.964089
"4","99043",99,"Import","Textiles and Leather",0,687.552287
"4","99043",99,"Import","Vehicles and Transportation Equipment",0,12848.78112
"4","99045",99,"Import","Aggregates",0,133.898557
"4","99045",99,"Import","Agriculture and Fish",0,1025.435283
"4","99045",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,2001.545326
"4","99045",99,"Import","Energy Products",0,1.132786
"4","99045",99,"Import","Food, Alcohol and Tobacco",0,583.753442
"4","99045",99,"Import","Machinery, Electric, and Precision Instruments",0,59413.119489
"4","99045",99,"Import","Mixed Freight",0,4534.311029
"4","99045",99,"Import","Nonmetallic Mineral and Base Metal Products",0,2419.124206
"4","99045",99,"Import","Raw and Finished Wood Products",0,465.873325
"4","99045",99,"Import","Textiles and Leather",0,744.317787
"4","99045",99,"Import","Vehicles and Transportation Equipment",0,11416.669338
"4","99074",99,"Import","Aggregates",0,3.473156
"4","99074",99,"Import","Agriculture and Fish",0,5888.21317
"4","99074",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,786.778845
"4","99074",99,"Import","Energy Products",0,130.65063
"4","99074",99,"Import","Food, Alcohol and Tobacco",0,682.245038
"4","99074",99,"Import","Machinery, Electric, and Precision Instruments",0,15304.520886
"4","99074",99,"Import","Mixed Freight",0,1075.967887
"4","99074",99,"Import","Nonmetallic Mineral and Base Metal Products",0,806.56961
"4","99074",99,"Import","Raw and Finished Wood Products",0,206.1042
"4","99074",99,"Import","Textiles and Leather",0,297.179439
"4","99074",99,"Import","Vehicles and Transportation Equipment",0,1392.599395
"4","99093",99,"Import","Aggregates",0,239.887496
"4","99093",99,"Import","Agriculture and Fish",0,19058.025331
"4","99093",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,25012.452704
"4","99093",99,"Import","Energy Products",0,670.001336
"4","99093",99,"Import","Food, Alcohol and Tobacco",0,25728.961778
"4","99093",99,"Import","Machinery, Electric, and Precision Instruments",0,151104.35953
"4","99093",99,"Import","Mixed Freight",0,25555.20336
"4","99093",99,"Import","Nonmetallic Mineral and Base Metal Products",0,30257.23152
"4","99093",99,"Import","Raw and Finished Wood Products",0,2760.666515
"4","99093",99,"Import","Textiles and Leather",0,8431.534947
"4","99093",99,"Import","Vehicles and Transportation Equipment",0,125784.776681
"4","99151",99,"Import","Agriculture and Fish",0,70.369755
"4","99151",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,2.283554
"4","99151",99,"Import","Food, Alcohol and Tobacco",0,4.006472
"4","99151",99,"Import","Machinery, Electric, and Precision Instruments",0,13.526183
"4","99151",99,"Import","Mixed Freight",0,35.79938
"4","99151",99,"Import","Nonmetallic Mineral and Base Metal Products",0,36.220875
"4","99151",99,"Import","Raw and Finished Wood Products",0,0.329956
"4","99151",99,"Import","Textiles and Leather",0,0.497865
"4","99151",99,"Import","Vehicles and Transportation Equipment",0,24.373544
"4","99152",99,"Import","Aggregates",0,2.432615
"4","99152",99,"Import","Agriculture and Fish",0,181.388095
"4","99152",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,2.652618
"4","99152",99,"Import","Food, Alcohol and Tobacco",0,7.54472
"4","99152",99,"Import","Machinery, Electric, and Precision Instruments",0,1.944277
"4","99152",99,"Import","Mixed Freight",0,0.798081
"4","99152",99,"Import","Nonmetallic Mineral and Base Metal Products",0,2.488885
"4","99152",99,"Import","Raw and Finished Wood Products",0,0.064827
"4","99152",99,"Import","Textiles and Leather",0,0.265671
"4","99152",99,"Import","Vehicles and Transportation Equipment",0,0.450484
"4","99157",99,"Import","Aggregates",0,6.350563
"4","99157",99,"Import","Agriculture and Fish",0,149.859791
"4","99157",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,21.816715
"4","99157",99,"Import","Energy Products",0,0.848876
"4","99157",99,"Import","Food, Alcohol and Tobacco",0,40.029745
"4","99157",99,"Import","Machinery, Electric, and Precision Instruments",0,82.927345
"4","99157",99,"Import","Mixed Freight",0,1.99538
"4","99157",99,"Import","Nonmetallic Mineral and Base Metal Products",0,351.654078
"4","99157",99,"Import","Raw and Finished Wood Products",0,3.244212
"4","99157",99,"Import","Textiles and Leather",0,3.685192
"4","99157",99,"Import","Vehicles and Transportation Equipment",0,6.196732
"4","99159",99,"Import","Aggregates",0,0.760964
"4","99159",99,"Import","Agriculture and Fish",0,339.490219
"4","99159",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,11.110394
"4","99159",99,"Import","Food, Alcohol and Tobacco",0,121.492896
"4","99159",99,"Import","Machinery, Electric, and Precision Instruments",0,25.855585
"4","99159",99,"Import","Mixed Freight",0,1.272784
"4","99159",99,"Import","Nonmetallic Mineral and Base Metal Products",0,27.177587
"4","99159",99,"Import","Raw and Finished Wood Products",0,5.722451
"4","99159",99,"Import","Textiles and Leather",0,0.14968
"4","99159",99,"Import","Vehicles and Transportation Equipment",0,1.255267
"4","99191",99,"Import","Aggregates",0,15.375546
"4","99191",99,"Import","Agriculture and Fish",0,495.151427
"4","99191",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,1374.182683
